product name,category,review,rating,cleaned_reviews,sentiment_score,sentiment_label
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Barang cepat sampai,5,barang cepat,0,neutral
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,kwalitas terbaik,5,kwalitas baik,2,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,good,5,good,5,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,pelayanan cepat,5,layan cepat,0,neutral
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"sempurna, pantesan di toko laen di jual dgn harga mahal. memang kualitas sepatunya baik.  #LokalTakGentar✊",5,sempurna pantesan toko jual harga mahal kualitas sepatu lokaltakgentar,10,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"overall bagus banget, ga nyangka produk lokal sekeren ini, meskipun ada sedikit lecet but it's okay, ga keliatan",5,overal bagus banget sangka produk lokal keren lecet but okay,2,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,pengiriman lama datang lem terkelupas  sepatu ada kotor kotor dikit,2,kirim lem kelupas sepatu kotor kotor dikit,-9,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Barang sesuai pesanan & yg diharapkan.kualitas bagus,5,barang sesuai pesan bagus,0,neutral
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"mantapp tidak perlu diragukan lagi belanja disini, sudah pasti ori dan memuaskan",5,mantap ragu belanja orisinal muas,9,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,pokoknya recommended deh buat sepatu harga segini,5,pokok recommended deh sepatu harga gin,6,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,maaf ya ga foto tp sesuai dengan yg diterima,5,maaf ya foto sesuai terima,11,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Barangnya ori pengiriman cepat tapi minus packagingnya sih agak gmna gitu tapi untung isinya aman jadi kasih b4 aja ya,4,barang orisinal kirim cepat minus packagingnya sih untung isi aman kasih ya,6,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"barangnya bagus, cuma telat aja pengirimannya",5,barang bagus telat kirim,-5,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Cuakeeepp,5,cuakeeep,0,neutral
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,bagus sesuai deskripsi,5,bagus sesuai deskripsi,-3,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"Sangat worth it untuk harga segitu, sepatu empuk dan ukurannya sesuai dengan ukuran kaki biasanya",5,worth harga segitu sepatu empuk ukur sesuai ukur kaki,11,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"harga kaki lima, kualitas bintang lima",5,harga kaki kualitas bintang,7,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,sumpah brand lokak keren,5,sumpah brand lokak keren,0,neutral
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"udah 2 kali beli aerostreet versi dunk sm Tokyo bagus dua² nya mungkin ada qc yg kurang,tp pengiriman ekspedisi anteraja lelet banget mesen tgl 3 dikirim tgl 4 estimasi 6... ",5,kali beli aerostreet versi tokyo bagus nya qc kirim ekspedisi anteraja lelet banget mesen tanggal kirim tanggal estimasi,-6,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Bagus dan sesuai,5,bagus sesuai,1,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"Sesuai lah untuk harga segini. Kualitasnya baik, cuma catatan untuk pembeli lain mungkin pemilihan nomor sepatu bisa dilebihkan 1.  Saya biasa pakai sepatu no 41, tapi un... ",5,sesuai harga gin kualitas catat beli pilih nomor sepatu lebih pakai sepatu no un,14,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,mantap,5,mantap,5,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,kualitas design dan kenyamanan ok banget finishing lumayan jelek barang sampai ada noda kotor (bisa dibersihkan) barang yg diterima saya ada bagian yg terkelupas sedikit... ,5,kualitas design nyaman ok banget finishing lumayan jelek barang noda kotor bersih barang terima kelupas,0,neutral
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Sepatunya nyaman. Bahannya berkualitas. Proses pesanan cepat. Packaging aman 🙏. Respon penjualnya top. Mantap modelnya.cuma jaitannya agak miring dikit yang sebelah kiri... ,5,sepatu nyaman bahan kualitas proses pesan cepat packaging aman respon jual top mantap model jaitannya miring dikit belah kiri,8,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"saran untuk sellernya aja yah packagingnya bisa ditambah lg kalo bisa .  buat yg mau order ini bahanya bagus bgt , emput bgt juga . tp saran aja ukuranya dinaikin 1 tingk... ",5,saran sellernya ya packagingnya tambah kalo order bahanya bagus banget emput banget saran ukuranya dinaikin tingk,5,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,kualitas sepatu ga kalah ama produk bermerk luar.,5,kualitas sepatu kalah produk bermerk,6,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,bagus mantap cuman ada sedikit noda kuning dibawah tp gak masalah bagi gua,4,bagus mantap cuman noda kuning bawah gua,-8,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"Sepatunya nyaman, Ukuran sesuai. Tapi pengirimannya cukup lama",5,sepatu nyaman ukur sesuai kirim,15,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,barang sampai dengan aman dan selamat. mantap deh,5,barang aman selamat mantap deh,10,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,2x belanja di toko asli Aero sangat memuaskan tapi tidak memuaskan untuk expedisi nya sangat kecewa barang lama di jalan kaya membeli dari luar pulau,5,belanja toko asli aero muas muas expedisi nya kecewa barang jalan kayak beli pulau,7,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Aero street jangan di Ragukan lagi. mantap. cuma di pengiriman nya aja,5,aero street ragu mantap kirim nya,4,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"barang sesuai pesanan 👍 cuma pengirimannya aja aga lama,",5,barang sesuai pesan kirim aga,4,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,ada cacad sedikit Dan noda kuning,4,cacad noda kuning,-8,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,pengiriman,3,kirim,2,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"bagus sepatunya cuma pengantaran agak lama mungkin krna jauh, sudah beli aerostreet 2x sllu bagus trima kasih banyak... 👍🏻👍🏻👍🏻👍🏻",5,bagus sepatu antar beli aerostreet bagus terima kasih,1,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"selalu bagus, Sepatunya nyaman. Mantap modelnya 👟.",5,bagus sepatu nyaman mantap model,13,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Sepatunya nyaman. Mantap modelnya 👟. Bahannya berkualitas.,5,sepatu nyaman mantap model bahan kualitas,16,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"sudah mendarat, tapi jaitan agak sedikit keliatan kak, tapi barang bagus dan enak dipakai",4,darat jaitan kak barang bagus enak pakai,-3,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Mantap,5,mantap,5,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,produknya mantap. sol karetnya lentur & bener² lengket ga khawatir selip. semoga maju terus aerostreet. Tetaplah tampil sederhana ownernya....walaupun asetnya milyard... ,5,produk mantap sol karet lentur lengket khawatir selip moga maju aerostreet tetap tampil sederhana ownernya aset milyard,2,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Mantap modelnya 👟.,5,mantap model,8,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Bahannya not bad utk harga segini. Bagus malahan. Empuk jg pas dipakai. Minusnya jaitan pinggiran sepatunya gak rapi kalau diliat detail dr dekat walaupun ga gitu keliata... ,4,bahan not bad harga gin bagus empuk pas pakai minus jaitan pinggir sepatu rapi detail keliata,-5,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,keren,5,keren,0,neutral
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,mantap. 👍👍👍,5,mantap,5,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Lumayan,5,lumayan,-1,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,sip banget.,3,sip banget,1,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,mantul,5,mantul,0,neutral
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,cakepp sih dngn harga sgini worklah,5,cakep sih dngn harga sgini worklah,7,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,keren... lokal tak gentar 💪💪,5,keren lokal gentar,-3,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,nyaman dipakai tapi agak berat sepatunya.,5,nyaman pakai berat sepatu,7,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"overall bagus , tp ada detail2 kecil yg blm rapih masih ada lipatan 2 kecil..",5,overal bagus rapi lipat,-1,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,mantap,5,mantap,5,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Aerostreet joooosss,5,aerostreet joooos,0,neutral
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Sepatunya nyaman. Desainnya keren Bahannya berkualitas.,5,sepatu nyaman desain keren bahan kualitas,12,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"Spatunya keren pengiriman super duper cepat, kualitas markotop",5,spatunya keren kirim super duper cepat kualitas markotop,7,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Bagus  tapi rada gk cocok buat olaraga saya pake buat maen bola di lapang yg berbatu baru pake buat nyeleding.gak ada 10 kali udah lumayan lecet sama kotor,5,bagus rada cocok olaraga pakai main bola lapang batu pakai nyeleding kali lumayan lecet kotor,-8,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,ada bercak noda,5,bercak noda,-9,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,barang bagus,5,barang bagus,-2,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,okee mantap,5,oke mantap,7,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"walaupun nyampe nya lama barangnya oke, seller juga responsif  good lah",5,nya barang oke seller responsif good,7,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,barang ok,5,barang ok,4,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,ok,5,ok,4,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"sepatu bagus dengan harga terjangkau, alhamdulillah pas dikaki",5,sepatu bagus harga jangkau alhamdulillah pas kaki,12,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,keren bagus cakep,5,keren bagus cakep,2,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,BARANG KOTOR. Quality Barang Sangat buruk seperti sudah dipakai meskipun harga nya terjangkau. Banyak yang tidak presisi di quality buildnya.,1,barang kotor quality barang buruk pakai harga nya jangkau presisi quality buildnya,-7,negative
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"Ukuran pas, nyaman, bagus",5,ukur pas nyaman bagus,8,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"Selalu puas belanja disini, yuks pakai produk lokal yg keren keren",5,puas belanja yuk pakai produk lokal keren keren,9,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,joss,5,jos,0,neutral
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,yg dibeliin juga suka banget,5,dibeliin suka banget,2,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"Sepatu keren harga terjangkau, puas banget belinya. Pengiriman lumayan agak lama, packing dapat dus sepatu, recommended seller!",5,sepatu keren harga jangkau puas banget beli kirim lumayan packing dus sepatu recommended seller,13,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,sangat puas dan keren bgt,5,puas keren banget,4,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Puasss barang ori sesuai gambar,5,puas barang orisinal sesuai gambar,8,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Mantap min sepatunya bagus,5,mantap min sepatu bagus,6,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,sippo,5,sippo,0,neutral
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,Mantap sesuai pesanan.,5,mantap sesuai pesan,7,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,kerennnn.. Bahannya berkualitas.,5,keren bahan kualitas,1,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,"warna dan ukuran sesuai pesanan. detail2 kecil yg bikin jadi kurang rapih bisa dilihat. tapi dengan harga segini, daripada beli KW an produk ternama, mending beli ini.  s... ",4,warna ukur sesuai pesan bikin rapi harga gin beli kau an produk nama mending beli si,9,positive
Aerostreet 36-45 Tokyo Putih Putih Hijau Army - Sepatu Sneakers Casual - 39,Sepatu Pria,mantal bozku,5,mantal bozku,0,neutral
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,Terima kasih,5,terima kasih,3,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"bahanya bagus, bahannya empuk dan nyaman modelnya juga keren, ukuran pas dikaki saya, barang lokal kualitas mantap the best",5,bahanya bagus bahan empuk nyaman model keren ukur pas kaki barang lokal kualitas mantap the best,16,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,wuih keren bet,5,wuih keren banget,1,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,Baguss keren,5,bagus keren,-2,negative
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"Mantaabb... Real Pict, Bahannya gak kaleng2 😎🤩 Dapet harga ciamikkk",5,mantaab real pict bahan harga ciamik,2,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,Bagus sepatutnya sesuai deskripsi tp kok kyk antara alas sepatu sm sepatutnya kyk krg nyatu aja ua,5,bagus patut sesuai deskripsi kayak alas sepatu patut kayak krg nyatu ua,-18,negative
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,barang bagus sepatu bagus cakep    tapi kurir dan expedisi gk banget dari jam 8 pagi sampe 12 malem gk sampe ternyata  paket di bawa pulang dan gk di info ke kantor sampe... ,5,barang bagus sepatu bagus cakep kurir expedisi banget jam pagi malam paket bawa pulang info kantor,0,neutral
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"bulan Juli ini sampe 4x beli aerostreet saking sukanya.. dari 3 anak, suami, tinggal maamanya yg belom 🤣🤣..",5,juli beli aerostreet saking suka anak suami tinggal maamanya,-4,negative
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"Pengiriman cepat, packing kurang aman, sehingga boxnya rusak. Bahan empuk dan nyaman, cuman gatau kalau makin lama dipakai, apakah tetap nyaman atau tidak. Mantab👍🏽",5,kirim cepat packing aman boxnya rusak bahan empuk nyaman cuman tau pakai nyaman mantab,1,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,Keren abis pas dipake lumayan nyaman sih untuk kelas harga sgtu,5,keren habis pas pakai lumayan nyaman sih kelas harga,6,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,terimakasih,5,terimakasih,5,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,kualitasnya keren banget walaupun dengan harga segitu. walaupun ada minus sedikit tapi worth it lah.,5,kualitas keren banget harga segitu minus worth,2,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"ukuran pas, barang mantap",5,ukur pas barang mantap,11,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,Bagus enak langsung dipakai cuman ada defect,5,bagus enak langsung pakai cuman defect,2,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"pengiriman cepat, kualitas bagus,",5,kirim cepat kualitas bagus,4,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"sesuai di foto, dan fast respon, pengiriman cepat, mantab",5,sesuai foto fast respon kirim cepat mantab,10,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,Pas Banget Buat Daily Dan Kantoran di lingkungan saya.,5,pas banget daily kantor lingkung,4,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,Cocok pas banget. Sempet ragu mau naikin 1 nomor tp akhirnya beli sesuai nomor biasa beli sepatu. Alhamdulillah Pas,5,cocok pas banget ragu naikin nomor beli sesuai nomor beli sepatu alhamdulillah pas,14,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"mantap pengiriman cepat dan barang sesuai sama yang dipilih, sepatunya juga bagus 👍👍👍",5,mantap kirim cepat barang sesuai pilih sepatu bagus,9,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"kualitas bagus, walaupun ada sisa benang tapi gapapa",5,kualitas bagus sisa benang gapapa,-2,negative
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,lumayan semoga awet,5,lumayan moga awet,4,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"harga murah, kuakitas tidak murahan..top",5,harga murah kuakitas,4,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,keren sih bahan juga kokoh enak di pakai juga siplah pokoknya semoga awet,5,keren sih bahan kokoh enak pakai sip pokok moga awet,3,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"modelnya keren kualitas sepatu aerostreet ini emg gak usah diragukan lagi nyaman dipakai, dan harganya terjangkau.",5,model keren kualitas sepatu aerostreet ragu nyaman pakai harga jangkau,14,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"sudah di coba dan nyaman saat di pakai, tetapi blm di coba untuk lari.",5,coba nyaman pakai coba lari,4,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,Barang cepat sampai hanya dlm 2 hari,5,barang cepat,0,neutral
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"pengiriman cepat, barang bagus ,good lah",5,kirim cepat barang bagus good,5,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"sesuai deskripsi,pelayanan ramah dan cepat",5,sesuai deskripsi layan ramah cepat,1,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,good,5,good,5,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"Pembelian kedua, beli model yang sama tapi beda warna. Udah kepengen dari kapan hari, akhirnya restock langsung beli. Pengiriman cepat, sampai dengan aman. Semoga awet.",5,beli beli model beda warna ken restock langsung beli kirim cepat aman moga awet,9,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"mangstrappp pokoknya sepatu Aerocritt ini.. harga terjangkau ,modelnya keren 😍",5,mangstrap pokok sepatu aerocrit harga jangkau model keren,9,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,warnanya kece!👍👍👍,5,warna kece,2,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,iccogogccog o hoh h o9 y 8i u gu f gii g ig gi igi gig,5,iccogogccog o hoh h ya lu gu f gi ig gi igi gig,4,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"warna nya sesuai, model nya keren, ukuran nya lebih dikit gapapa lah yang penting ke atas nya Pas",5,warna nya sesuai model nya keren ukur nya dikit gapapa nya pas,8,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,ukuran pas kwalitas mantab,5,ukur pas kwalitas mantab,6,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,bagus banget,5,bagus banget,-1,negative
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,pas nyaman,5,pas nyaman,7,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,keren produknya,5,keren produk,3,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,mantappp,5,mantap,5,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"hanya kurang di bagian kerapihan, terutama jahitan, agak banyak benang lebih",4,kerapihan jahit benang,-5,negative
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"Barang sampai dengan selamat, beberapa minus pada produk ini 1. Packing tidak aman, karena cuman dos dari sepatunya dan plastik tipis. 2. Beberapa jahitan tidak rapi, kar... ",5,barang selamat minus produk packing aman cuman dos sepatu plastik tipis jahit rapi kar,4,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,emang bener bener mantap banget brand lokal tapi internasional harga murah dan bersahabat mantap banget pokok nya,4,mantap banget brand lokal internasional harga murah sahabat mantap banget pokok nya,16,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"model nya bangus, kuat, terbaik pokoknya deh. 🤩",5,model nya bangus kuat baik pokok deh,4,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"bahannya baguss, pas banget di kaki, nyaman ga licin jugaa, model cowo tapi bisa buat unisex",5,bahan bagus pas banget kaki nyaman licin model cowok unisex,8,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"sepatunya mantuliti, kualitas okeh punya, sayang jasa kirimnya silambat dr Klaten ke sragen 4 hari hiks padahal yg lain 1hari sampe.kalo produk top poenya",5,sepatu mantuliti kualitas okeh sayang jasa kirim silambat klaten sragen hiks produk top poenya,21,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,mantep  sepatu nya,5,mantap sepatu nya,8,positive
Aerostreet 37-44 Osaka Krem Biru Hitam - Sepatu Sneakers Sport - 39,Sepatu Pria,"baru nyoba beli brand ini, ternyata bukan cuma mukaku aja yg gak simetris, sepatu juga bisa gak simetris. Tolong lebih di tingkatkan kualitas barangnya, di cek kelayakan... ",5,coba beli brand muka simetris sepatu simetris tolong tingkat kualitas barang cek layak,9,positive
